"Manufacturer","Price","ProductId","ProductName","ProductUrl","RatingSourceValue","RatingType","ReviewCount","ReviewLink","Stock"
"Colgate-Palmolive","103.49","220627","REFIL PARA ESCOVA DE DENTE ELÉTRICA PHILIPS COLGATE SONICPRO INFANTIL COM 2 RECARGAS","https://www.drogaraia.com.br/colgate-escova-dental-eletrica-refil-kids-2-unidades.html",,,,,"InStock"
"Colgate-Palmolive","260.92","220626","ESCOVA DE DENTE ELÉTRICA PHILIPS COLGATE SONICPRO KIDS COM 1 UNIDADE","https://www.drogaraia.com.br/colgate-escova-dental-philips-sonicare-kids-1unidade.html",,,,,"InStock"
"Colgate-Palmolive","31.9","74588","ESCOVA DE DENTE DE BAMBU COLGATE BAMBOO MACIA COM 1 UNIDADE","https://www.drogaraia.com.br/colgate-escova-dental-bamboo.html","3.8","5-Star","8","https://www.drogaraia.com.br/colgate-escova-dental-bamboo.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","10.9","119069","ESCOVA DE DENTE COLGATE CLASSIC CLEAN COM 3 UNIDADES","https://www.drogaraia.com.br/colgate-escova-dental-classic-clean-3-unidades.html","4.4","5-Star","46","https://www.drogaraia.com.br/colgate-escova-dental-classic-clean-3-unidades.html#trustvox-reviews","InStock"
"Colgate-Palmolive","31.9","17551","ESCOVA DE DENTE COLGATE PRO CUIDADO MACIA COM 4 UNIDADES","https://www.drogaraia.com.br/colgate-escova-dental-pro-cuidado-macia-com-4-unidades.html","4.8","5-Star","20","https://www.drogaraia.com.br/colgate-escova-dental-pro-cuidado-macia-com-4-unidades.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","17.69","49900","ESCOVA DE DENTE COLGATE INFANTIL SMILES 6+ ANOS EXTRA MACIA COM 2 UNIDADES","https://www.drogaraia.com.br/colgate-escova-dental-smiles-6-batman-mulher-mararavilha-com-2-unidades.html",,,,,"InStock"
"Colgate-Palmolive","16.9","74587","KIT ESCOVA DENTAL COLGATE SLIM SOFT ADVANCED + CREME DENTAL COLGATE TOTAL 12 COM 90G","https://www.drogaraia.com.br/colgate-escova-dental-slimsoft-advanced-creme-dental-90g.html",,,,,"OutOfStock"
"Colgate-Palmolive","17.9","61045","ESCOVA DE DENTE COLGATE SLIM SOFT BLACK MACIA COM 2 UNIDADES","https://www.drogaraia.com.br/colgate-escova-dental-slim-soft-black-leve-2-pague-1.html","4.7","5-Star","59","https://www.drogaraia.com.br/colgate-escova-dental-slim-soft-black-leve-2-pague-1.html#trustvox-reviews","InStock"
"Colgate-Palmolive","21.9","429212","ESCOVA DE DENTE COLGATE ZIGZAG CARVÃO 4 UNIDADES","https://www.drogaraia.com.br/colgate-escova-dental-zig-zag-carvao-4-unidades.html",,,,,"InStock"
"Colgate-Palmolive","17.9","51406","ESCOVA DE DENTE COLGATE SLIM SOFT ULTRA COMPACT COM 2 UNIDADES","https://www.drogaraia.com.br/colgate-escova-dental-slim-soft-cabeca-ultra-limpeza-profunda-e-delicada-leve-2-pague-1.html","4.8","5-Star","38","https://www.drogaraia.com.br/colgate-escova-dental-slim-soft-cabeca-ultra-limpeza-profunda-e-delicada-leve-2-pague-1.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","25.9","74581","ESCOVA DE DENTE COLGATE ULTRA SOFT MACIA COM 1 UNIDADE","https://www.drogaraia.com.br/colgate-escova-dental-ultra-soft.html","5","5-Star","2","https://www.drogaraia.com.br/colgate-escova-dental-ultra-soft.html#trustvox-reviews","InStock"
"Colgate-Palmolive","26.09","42681","ESCOVA DENTAL COLGATE TWISTER MACIA CABEÇA COMPACTA COM 3 UNIDADES","https://www.drogaraia.com.br/colgate-escova-dental-twister-cabo-ultra-compacta-leve-3-pague-2.html","4.1","5-Star","10","https://www.drogaraia.com.br/colgate-escova-dental-twister-cabo-ultra-compacta-leve-3-pague-2.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","37.99","74584","ESCOVA DE DENTE COLGATE ULTRA SOFT MACIA EDIÇÃO ESPECIAL COM 2 UNIDADES","https://www.drogaraia.com.br/colgate-escova-dental-ultra-soft-com-2-unidades.html","4.7","5-Star","23","https://www.drogaraia.com.br/colgate-escova-dental-ultra-soft-com-2-unidades.html#trustvox-reviews","InStock"
"Colgate-Palmolive","25.9","19115","ESCOVA DE DENTE COLGATE PERIOGARD EXTRA MACIA COM 1 UNIDADE","https://www.drogaraia.com.br/colgate-escova-dental-periogard-extra-macia-1-unidade.html","4.9","5-Star","19","https://www.drogaraia.com.br/colgate-escova-dental-periogard-extra-macia-1-unidade.html#trustvox-reviews","InStock"
"Colgate-Palmolive","39.9","74585","ESCOVA DE DENTE COLGATE ULTRA SOFT ULTRA MACIA COM 3 UNIDADES","https://www.drogaraia.com.br/colgate-escova-dental-ultra-soft-com-3-unidades.html","4.5","5-Star","56","https://www.drogaraia.com.br/colgate-escova-dental-ultra-soft-com-3-unidades.html#trustvox-reviews","InStock"
"Colgate-Palmolive","19.89","28337","ESCOVA DE DENTE INFANTIL COLGATE MY FIRST EXTRA MACIA DE 0 A 2 ANOS COM 1 UNIDADE","https://www.drogaraia.com.br/colgate-escova-dental-smiles-0-2-anos-extra-macia-1-unidade.html","4.2","5-Star","13","https://www.drogaraia.com.br/colgate-escova-dental-smiles-0-2-anos-extra-macia-1-unidade.html#trustvox-reviews","InStock"
"Colgate-Palmolive","7.69","75775","GEL DENTAL COLGATE TEEN TITANS GO! MORANGO COM 60G","https://www.drogaraia.com.br/colgate-gel-dental-teen-titans-60g.html","4.7","5-Star","7","https://www.drogaraia.com.br/colgate-gel-dental-teen-titans-60g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","16.9","117983","PASTA DE DENTE COLGATE KIDS ZERO MORANGO COM 70G","https://www.drogaraia.com.br/colgate-gel-dental-kids-zero-morango-70g.html","4.8","5-Star","5","https://www.drogaraia.com.br/colgate-gel-dental-kids-zero-morango-70g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","6.25","8233","GEL DENTAL INFANTIL COLGATE TANDY TUTTI FRUTTI COM FLÚOR COM 50G","https://www.drogaraia.com.br/colgate-kids-gel-dental-colgate-tandy-tutti-frutti-50g.html","4.8","5-Star","22","https://www.drogaraia.com.br/colgate-kids-gel-dental-colgate-tandy-tutti-frutti-50g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","14.9","117985","PASTA DE DENTE COLGATE ZERO GEL TRANSPARENTE MENTA ANTICÁRIE COM FLÚOR DE 90G","https://www.drogaraia.com.br/colgate-gel-dental-transparente-zero-menta-90g.html","4.8","5-Star","4","https://www.drogaraia.com.br/colgate-gel-dental-transparente-zero-menta-90g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","17.69","11314","ESCOVA DE DENTE COLGATE INFANTIL SMILES MINIONS 6+ ANOS EXTRA MACIA COM 2 UNIDADES","https://www.drogaraia.com.br/colgate-kit-2-escova-dental-smiles-minions-6-ou-mais-anos.html","4.9","5-Star","14","https://www.drogaraia.com.br/colgate-kit-2-escova-dental-smiles-minions-6-ou-mais-anos.html#trustvox-reviews","InStock"
"Colgate-Palmolive","17.9","23700","KIT GEL DENTAL INFANTIL COLGATE TANDY COM 3 UNIDADES DE 50G","https://www.drogaraia.com.br/colgate-kids-gel-dental-tandy-leve-3-pague-2-com-50g-cada.html","4.8","5-Star","33","https://www.drogaraia.com.br/colgate-kids-gel-dental-tandy-leve-3-pague-2-com-50g-cada.html#trustvox-reviews","InStock"
"Colgate-Palmolive","12.49","49887","PASTA DE DENTE COLGATE SMILES BATMAN & MULHER MARAVILHA COM 100G","https://www.drogaraia.com.br/colgate-gel-dental-smiles-justice-league-100g.html","5","5-Star","4","https://www.drogaraia.com.br/colgate-gel-dental-smiles-justice-league-100g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","20.19","22985","KIT COLGATE SMILES MINIONS ESCOVA DE DENTE INFANTIL + CREME DENTAL INFANTIL COM 100G","https://www.drogaraia.com.br/colgate-kit-escova-dental-minions-gel-dental-minions-100g-preco-especial.html","5","5-Star","6","https://www.drogaraia.com.br/colgate-kit-escova-dental-minions-gel-dental-minions-100g-preco-especial.html#trustvox-reviews","InStock"
"Colgate-Palmolive","32.9","117986","KIT ESCOVA DE DENTE COLGATE SLIM SOFT BLACK CARVÃO 4 UNIDADES","https://www.drogaraia.com.br/colgate-kit-escova-dental-slim-soft-black-4-unidades.html","5","5-Star","26","https://www.drogaraia.com.br/colgate-kit-escova-dental-slim-soft-black-4-unidades.html#trustvox-reviews","InStock"
"Colgate-Palmolive","17.69","80327","ESCOVA DE DENTE COLGATE INFANTIL SMILES AGNES E FLUFFY 2-5 ANOS EXTRA MACIA COM 2 UNIDADES","https://www.drogaraia.com.br/colgate-kit-2-escova-dental-smiles-agnes-e-fluffy-2-a-5-anos.html","4.7","5-Star","7","https://www.drogaraia.com.br/colgate-kit-2-escova-dental-smiles-agnes-e-fluffy-2-a-5-anos.html#trustvox-reviews","InStock"
"Colgate-Palmolive","6.25","8232","PASTA DE DENTE COLGATE INFANTIL TANDY MORANGOSTOSO COM 50G","https://www.drogaraia.com.br/colgate-kids-gel-dental-colgate-tandy-morango-50g.html","4.7","5-Star","35","https://www.drogaraia.com.br/colgate-kids-gel-dental-colgate-tandy-morango-50g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","104.9","223990","REFIL PARA ESCOVA DE DENTE ELÉTRICA PHILIPS COLGATE SONICPRO LIMPEZA PROFUNDA COM 2 UNIDADES","https://www.drogaraia.com.br/colgate-philips-electric-tooth-brusch-s50-refil-deep-clean.html",,,,,"InStock"
"Colgate-Palmolive","26.05","27500","ESCOVA DE DENTE COLGATE 360° SENSITIVE PRO-ALÍVIO EXTRA MACIA COM 2 UNIDADES","https://www.drogaraia.com.br/colgate-kit-escova-dental-360-graus-sensivite-pro-alivio-com-2-unidades.html","4.4","5-Star","5","https://www.drogaraia.com.br/colgate-kit-escova-dental-360-graus-sensivite-pro-alivio-com-2-unidades.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","104.9","224004","REFIL PARA ESCOVA DE DENTE ELÉTRICA PHILIPS COLGATE SONICPRO BRANQUEADORA COM 2 UNIDADES","https://www.drogaraia.com.br/colgate-philips-electric-tooth-brusch-s50-refil-whitening.html",,,,,"InStock"
"Colgate-Palmolive","31.9","50444","ESCOVA DE DENTE COLGATE SLIM SOFT ADVANCED ULTRA MACIA COM 3 UNIDADES","https://www.drogaraia.com.br/colgate-kit-escova-dental-slim-soft-advanced-3-pack.html","5","5-Star","6","https://www.drogaraia.com.br/colgate-kit-escova-dental-slim-soft-advanced-3-pack.html#trustvox-reviews","InStock"
"Colgate-Palmolive","731.9","223985","ESCOVA DE DENTE ELÉTRICA PHILIPS COLGATE SONICPRO 50","https://www.drogaraia.com.br/colgate-philips-electric-tooth-brusch-series-50-single.html",,,,,"InStock"
"Colgate-Palmolive","292.42","223984","ESCOVA DE DENTE ELÉTRICA PHILIPS COLGATE SONICPRO 30 1 UNIDADE","https://www.drogaraia.com.br/colgate-philips-electric-tooth-brusch-series-30-single.html",,,,,"InStock"
"Colgate-Palmolive","170.18","223983","ESCOVA DE DENTE ELÉTRICA PHILIPS COLGATE SONICPRO 10 1 UNIDADE","https://www.drogaraia.com.br/colgate-philips-electric-tooth-brusch-series-10-single.html",,,,,"InStock"
"Colgate-Palmolive","20.9","7003","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE SENSITIVE PRO-ALÍVIO SEM ÁLCOOL COM 250ML","https://www.drogaraia.com.br/colgate-sensitive-enxaguante-bucal-pro-alivio-250ml.html","4.6","5-Star","32","https://www.drogaraia.com.br/colgate-sensitive-enxaguante-bucal-pro-alivio-250ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","11.9","21369","CREME DENTAL COLGATE SENSITIVE PRO-ALÍVIO REAL WHITE COM 50G","https://www.drogaraia.com.br/colgate-sensitive-pro-alivio-creme-dental-branqueador-50-g.html","4.7","5-Star","13","https://www.drogaraia.com.br/colgate-sensitive-pro-alivio-creme-dental-branqueador-50-g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","19.9","13775","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE TOTAL 12 CLEAN MINT COM 250ML","https://www.drogaraia.com.br/colgate-total-12-enxaguante-bucal-clean-mint-250ml.html","4.3","5-Star","3","https://www.drogaraia.com.br/colgate-total-12-enxaguante-bucal-clean-mint-250ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","17.9","41458","PASTA DE DENTE COLGATE SENSITIVE PRO-ALÍVIO COM FLÚOR COM 110G","https://www.drogaraia.com.br/colgate-sensitive-pro-alivio-regular-creme-dental-110gr.html","4.8","5-Star","152","https://www.drogaraia.com.br/colgate-sensitive-pro-alivio-regular-creme-dental-110gr.html#trustvox-reviews","InStock"
"Colgate-Palmolive","28.9","19855","KIT ENXAGUANTE BUCAL COLGATE TOTAL 12 CLEAN MINT COM 500ML GRÁTIS PASTA DENTAL TOTAL 12 COM 90G","https://www.drogaraia.com.br/colgate-total-12-enxaguante-bucal-clean-mint-500ml-gratis-creme-dental-total-12-90g.html","4.9","5-Star","13","https://www.drogaraia.com.br/colgate-total-12-enxaguante-bucal-clean-mint-500ml-gratis-creme-dental-total-12-90g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","43.9","29588","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE TOTAL 12 CLEAN MINT SEM ÁLCOOL COM 1L","https://www.drogaraia.com.br/colgate-total-12-enxaguante-bucal-clean-minte-com-1-litro.html","4.7","5-Star","17","https://www.drogaraia.com.br/colgate-total-12-enxaguante-bucal-clean-minte-com-1-litro.html#trustvox-reviews","InStock"
"Colgate-Palmolive","13.79","11315","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PLAX KIDS ZERO ÁLCOOL MINIONS COM 250ML","https://www.drogaraia.com.br/colgate-plax-enxaguante-bucal-minions-250ml.html","4.8","5-Star","36","https://www.drogaraia.com.br/colgate-plax-enxaguante-bucal-minions-250ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","28.9","13811","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE TOTAL 12 CLEAN MINT ZERO ÁLCOOL COM 500ML","https://www.drogaraia.com.br/colgate-total-12-enxaguante-bucal-clean-mint-500ml.html","4","5-Star","2","https://www.drogaraia.com.br/colgate-total-12-enxaguante-bucal-clean-mint-500ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","27.9","74332","KIT PASTA DE DENTE COLGATE SENSITIVE PRO-ALÍVIO IMEDIATO - 3 UNIDADES 90G CADA","https://www.drogaraia.com.br/colgate-sensitive-creme-dental-pro-alivio-imediato-original-leve-3-pague-2-90g-cada.html","4.8","5-Star","133","https://www.drogaraia.com.br/colgate-sensitive-creme-dental-pro-alivio-imediato-original-leve-3-pague-2-90g-cada.html#trustvox-reviews","InStock"
"Colgate-Palmolive","19.9","31050","FITA DENTAL COLGATE TOTAL ENCERADA COM 25 METROS","https://www.drogaraia.com.br/colgate-total-fita-dental-25-metros.html","4.9","5-Star","57","https://www.drogaraia.com.br/colgate-total-fita-dental-25-metros.html#trustvox-reviews","InStock"
"Colgate-Palmolive","21.67","39557","PASTA DE DENTE ELMEX ANTICÁRIES COM FLUORETO DE AMINA DE 90G","https://www.drogaraia.com.br/elmex-creme-dental-anticaries-90g.html","4.9","5-Star","69","https://www.drogaraia.com.br/elmex-creme-dental-anticaries-90g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","65.9","369548","ENXAGUANTE BUCAL COLGATE TOTAL 12 CLEAN MINT SEM ÁLCOOL 2L","https://www.drogaraia.com.br/colg-total-12-enxaguatorio-bucal-clean-mint-2000ml.html",,,,,"InStock"
"Colgate-Palmolive","21.67","39577","PASTA DE DENTE ELMEX SENSITIVE DENTES SENSÍVEIS 110G","https://www.drogaraia.com.br/elmex-creme-dental-sensitive-110g.html","4.9","5-Star","177","https://www.drogaraia.com.br/elmex-creme-dental-sensitive-110g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","29.9","311368","PASTA DE DENTE ELMEX SENSITIVE WHITENING COM 110G","https://www.drogaraia.com.br/elmex-creme-dental-sensitive-whitening-110g.html",,,,,"InStock"
"Colgate-Palmolive","19.9","607730","PASTA DE DENTE ELMEX SENSITIVE PROFESSIONAL 75G","https://www.drogaraia.com.br/elmex-creme-dental-sensitive-professional-75g.html",,,,,"InStock"
"Colgate-Palmolive","62.9","39644","ESCOVA DE DENTE ELMEX ULTRA SOFT COM 2 UNIDADES","https://www.drogaraia.com.br/elmex-escova-dental-ultra-soft-2-unidades.html","4.4","5-Star","5","https://www.drogaraia.com.br/elmex-escova-dental-ultra-soft-2-unidades.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","41.9","39664","ENXAGUANTE ANTISSÉPTICO BUCAL ELMEX SENSITIVE SEM ÁLCOOL 400ML","https://www.drogaraia.com.br/elmex-enxaguante-bucal-sensitive-400ml.html","5","5-Star","29","https://www.drogaraia.com.br/elmex-enxaguante-bucal-sensitive-400ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","89.9","71274","ESCOVA DE DENTE ELMEX ULTRA SOFT EXTRA MACIA - 3 UNIDADES","https://www.drogaraia.com.br/elmex-escova-dental-ultra-soft-macia-suave-com-3-unidades.html","4.7","5-Star","7","https://www.drogaraia.com.br/elmex-escova-dental-ultra-soft-macia-suave-com-3-unidades.html#trustvox-reviews","InStock"
"Colgate-Palmolive","20.9","110979","KIT COLGATE TANDY VOLTA ÀS AULAS COM 2 ESCOVAS DE DENTE + 2 GÉIS DENTAIS COM 50G CADA","https://www.drogaraia.com.br/kit-colgate-tandy-volta-as-aulas-escova-dental-gel-dental.html","4.5","5-Star","2","https://www.drogaraia.com.br/kit-colgate-tandy-volta-as-aulas-escova-dental-gel-dental.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","49.9","369107","PASTA DE DENTE COLGATE TOTAL 12 ANTI-TÁRTARO 6 UNIDADES COM 90G CADA","https://www.drogaraia.com.br/colgate-kit-creme-dental-total-12-anti-tartaro-6-unidades-90g-cada.html",,,,,"OutOfStock"
"Colgate-Palmolive","14.19","12009","CONDICIONADOR PALMOLIVE NATURALS KIDS PARA CABELOS CACHEADOS COM 350ML","https://www.drogaraia.com.br/palmolive-condicionador-cabelo-cacheado-kids-350ml.html","4.7","5-Star","14","https://www.drogaraia.com.br/palmolive-condicionador-cabelo-cacheado-kids-350ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","32.9","39622","ESCOVA DE DENTE ELMEX ULTRA SOFT COM 1 UNIDADE","https://www.drogaraia.com.br/elmex-escova-dental-ultra-soft-1-unidade.html","4.7","5-Star","11","https://www.drogaraia.com.br/elmex-escova-dental-ultra-soft-1-unidade.html#trustvox-reviews","InStock"
"Colgate-Palmolive","14.19","12006","CONDICIONADOR PALMOLIVE NATURALS KIDS PARA TODOS OS TIPOS DE CABELOS COM 350ML","https://www.drogaraia.com.br/palmolive-condicionador-naturals-kids-350ml.html","4.9","5-Star","12","https://www.drogaraia.com.br/palmolive-condicionador-naturals-kids-350ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","4.9","33372","SABONETE EM BARRA PALMOLIVE NATUREZA SECRETA UCUUBA","https://www.drogaraia.com.br/palmolive-sabonete-barra-natureza-secreta-ucuuba-90g.html",,,,,"OutOfStock"
"Colgate-Palmolive","12.9","89498","SABONETE LÍQUIDO PALMOLIVE NUTRI-MILK HIDRATANTE 250ML","https://www.drogaraia.com.br/palmolive-nutri-milk-sabonete-liquido-250-ml.html","4.9","5-Star","38","https://www.drogaraia.com.br/palmolive-nutri-milk-sabonete-liquido-250-ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","10.9","12011","CREME PARA PENTEAR PALMOLIVE NATURALS KIDS TODO TIPO DE CABELO COM 150ML","https://www.drogaraia.com.br/palmolive-creme-de-pentear-naturals-kids-150ml.html","4.8","5-Star","12","https://www.drogaraia.com.br/palmolive-creme-de-pentear-naturals-kids-150ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","4.9","33375","SABONETE EM BARRA PALMOLIVE NATUREZA SECRETA CASTANHA","https://www.drogaraia.com.br/palmolive-sabonete-barra-natureza-secreta-castanha-90g.html","4","5-Star","1","https://www.drogaraia.com.br/palmolive-sabonete-barra-natureza-secreta-castanha-90g.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","13.9","79088","SABONETE EM BARRA PALMOLIVE NATURALS SENSAÇÃO PURIFICANTE COM 6 UNIDADES","https://www.drogaraia.com.br/palmolive-sabonete-barra-sensacao-purificante-carvao-com-6-unidades-85g-cada.html","5","5-Star","2","https://www.drogaraia.com.br/palmolive-sabonete-barra-sensacao-purificante-carvao-com-6-unidades-85g-cada.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","12.9","3246","REFIL SABONETE LÍQUIDO PALMOLIVE NUTRI-MILK HIDRATANTE COM 200ML","https://www.drogaraia.com.br/palmolive-sabonete-liquido-nutri-milk-200ml-refil.html","4.8","5-Star","68","https://www.drogaraia.com.br/palmolive-sabonete-liquido-nutri-milk-200ml-refil.html#trustvox-reviews","InStock"
"Colgate-Palmolive","5.9","79925","REFIL SABONETE LÍQUIDO PALMOLIVE NATURALS SUAVIDADE DELICADA COM 200ML","https://www.drogaraia.com.br/palmolive-sabonete-liquido-refil-naturals-suavidade-delicada-jasmim-200ml.html",,,,,"OutOfStock"
"Colgate-Palmolive","18.9","429273","SABONETE LÍQUIDO PALMOLIVE KIDS 220ML","https://www.drogaraia.com.br/palmolive-sabonete-liquido-kids-220ml.html",,,,,"InStock"
"Colgate-Palmolive","9.9","33365","SABONETE LÍQUIDO PALMOLIVE NATUREZA SECRETA UCUUBA","https://www.drogaraia.com.br/palmolive-sabonete-liquido-natureza-secreta-ucuuba-250ml.html","5","5-Star","6","https://www.drogaraia.com.br/palmolive-sabonete-liquido-natureza-secreta-ucuuba-250ml.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","3.53","71268","SABONETE EM BARRA PALMOLIVE KIDS COM 85G","https://www.drogaraia.com.br/palmolive-sabonete-barra-suave-kids-minions-85g.html","4.8","5-Star","6","https://www.drogaraia.com.br/palmolive-sabonete-barra-suave-kids-minions-85g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","6.29","33368","SABONETE LÍQUIDO CORPORAL PALMOLIVE NATUREZA SECRETA CASTANHA","https://www.drogaraia.com.br/palmolive-sabonete-liquido-refil-natureza-secreta-castanha-200ml.html",,,,,"OutOfStock"
"Colgate-Palmolive","2.9","79090","SABONETE EM BARRA PALMOLIVE NATURALS SENSAÇÃO PURIFICANTE","https://www.drogaraia.com.br/palmolive-sabonete-barra-sensacao-purificante-carvao-85g.html","4.7","5-Star","26","https://www.drogaraia.com.br/palmolive-sabonete-barra-sensacao-purificante-carvao-85g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","32.9","18880","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PLAX FRESH MINT SEM ÁLCOOL COM 1L","https://www.drogaraia.com.br/plax-anti-septico-fresh-mint-leve-1000-ml-pague-700-ml.html","4.8","5-Star","34","https://www.drogaraia.com.br/plax-anti-septico-fresh-mint-leve-1000-ml-pague-700-ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","63.9","111720","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PERIOGARD GENGIVA SAUDÁVEL SEM ÁLCOOL 500ML","https://www.drogaraia.com.br/periogard-enxaguatorio-bucal-antisseptico-colgate-uso-diario-500ml.html","4.9","5-Star","64","https://www.drogaraia.com.br/periogard-enxaguatorio-bucal-antisseptico-colgate-uso-diario-500ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","5.9","44866","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PLAX FRESH MINT SEM ÁLCOOL COM 60ML","https://www.drogaraia.com.br/plax-colgate-total-antiseptico-bucal-fresh-mint-60ml.html","4.8","5-Star","17","https://www.drogaraia.com.br/plax-colgate-total-antiseptico-bucal-fresh-mint-60ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","41.9","31369","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PERIOGARD SEM ÁLCOOL 250ML","https://www.drogaraia.com.br/periogard-antiseptico-bucal-sem-alcool-250ml.html","4.8","5-Star","248","https://www.drogaraia.com.br/periogard-antiseptico-bucal-sem-alcool-250ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","19.9","44970","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PLAX ICE COM 500ML","https://www.drogaraia.com.br/plax-enxaguatorio-bucal-ice-leve-500-pague-350ml.html","4.9","5-Star","17","https://www.drogaraia.com.br/plax-enxaguatorio-bucal-ice-leve-500-pague-350ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","16.9","55631","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PLAX ICE FUSION WINTER MINT COM 250ML","https://www.drogaraia.com.br/plax-enxaguante-bucal-ice-fusion-clear-250ml.html","4.5","5-Star","2","https://www.drogaraia.com.br/plax-enxaguante-bucal-ice-fusion-clear-250ml.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","16.9","55630","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PLAX ICE FUSION COLD MINT COM 250ML","https://www.drogaraia.com.br/plax-enxaguante-bucal-ice-fusion-250ml.html","4.8","5-Star","4","https://www.drogaraia.com.br/plax-enxaguante-bucal-ice-fusion-250ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","19.9","37259","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PLAX CLASSIC SPLASH ZERO ÁLCOOL COM 500ML","https://www.drogaraia.com.br/plax-enxaguatorio-classic-leve-500-pague-350ml.html","4.8","5-Star","33","https://www.drogaraia.com.br/plax-enxaguatorio-classic-leve-500-pague-350ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","13.79","53439","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE PLAX KIDS ZERO ÁLCOOL MINIONS COM 250ML","https://www.drogaraia.com.br/plax-antiseptico-bucal-tutti-frutti-250-ml.html","4.8","5-Star","19","https://www.drogaraia.com.br/plax-antiseptico-bucal-tutti-frutti-250-ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","16.9","14915","ENXAGUANTE ANTISSÉPTICO BUCAL PLAX SOFT MINT ZERO ÁLCOOL COM 250ML","https://www.drogaraia.com.br/plax-soft-mint-enxaguatorio-bucal-sem-alcool-250-ml.html",,,,,"OutOfStock"
"Colgate-Palmolive","37.59","53244","SABONETE LÍQUIDO FACIAL PROTEX ANTI CRAVOS E ESPINHAS COM 150ML","https://www.drogaraia.com.br/protex-anti-cravos-sabonete-facial-150ml.html","4.3","5-Star","14","https://www.drogaraia.com.br/protex-anti-cravos-sabonete-facial-150ml.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","31.19","53233","ESFOLIANTE FACIAL PROTEX ANTICRAVOS E ESPINHAS COM 150ML","https://www.drogaraia.com.br/protex-anti-cravos-esfoliante-150ml.html","4.5","5-Star","11","https://www.drogaraia.com.br/protex-anti-cravos-esfoliante-150ml.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","28.29","117402","ÁGUA MICELAR PROTEX CITY DETOX COM 250ML","https://www.drogaraia.com.br/protex-agua-micelar-city-detox-250ml.html",,,,,"OutOfStock"
"Colgate-Palmolive","14.99","110215","LENÇO UMEDECIDO PROTEX BABY PROTEÇÃO DELICADA COM 48 UNIDADES","https://www.drogaraia.com.br/protex-baby-lenco-umedecido-wipes-48-unidades.html","5","5-Star","1","https://www.drogaraia.com.br/protex-baby-lenco-umedecido-wipes-48-unidades.html#trustvox-reviews","OutOfStock"
